		Cohort 1	Cohort 2	Cohort 3	Cohort 4	Cohort 5	Cohort 6	Cohort 7	Cohort 8	Cohort 9	Cohort 10	Cohort 11	Cohort 12	Cohort 13	Cohort 14	Cohort 15	Cohort 16	Cohort 17	Cohort 18	Cohort 19	Cohort 20	Cohort 21			Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	
4910																							fibroadenoma of breast	542		7.98769E-01			1.87847E-07			7.39953E-01							5.64995E-01	7.32184E-01	1.00000E00						8.70888E-01			5.02359E-07			7.66941E-01							5.77821E-01	7.42877E-01	1.00000E00						4			19			10							1	1	1						0.044			0.183			0.046							0.051	0.019	0.028						1.030			4.425			1.078							1.203	0.447	0.656						0.042			2.106			0.106							0.266	-1.158	-0.607						NaN			NaN			NaN							NaN	NaN	NaN					
4911																							expanded disability status scale score increased	491					6.07996E-01			4.01768E-09	3.20969E-70																	6.42840E-01			1.25685E-08	5.65833E-69																	5			30	55																	0.048			0.137	1.681																	1.253			3.731	49.133																	0.322			1.834	5.451																	NaN			NaN	NaN													
4912																							elbow operation	333		3.52000E-22			7.55247E-01			6.70367E-01	2.10219E-01														2.24490E-21			7.84332E-01			7.02126E-01	2.25884E-01														29			3			4	2														0.317			0.029			0.018	0.061														13.214			1.107			0.697	2.353														3.603			0.146			-0.513	1.230														NaN			NaN			NaN	NaN													
4913																							endotracheal intubation complication	491		2.02655E-01		1.90730E-01	1.50193E-01		1.00000E00	2.37426E-05	1.00000E00						5.80738E-01		1.38297E-08	3.82040E-01					2.91386E-01		2.45477E-01	1.79335E-01		1.00000E00	4.94858E-05	1.00000E00						5.93474E-01		4.12761E-08	3.95406E-01					1		2	8		1	25	1						1		13	1					0.011		0.016	0.077		0.028	0.114	0.031						0.051		0.362	0.015					0.245		0.365	1.746		0.624	2.650	0.689						1.152		8.340	0.336					-2.020		-1.444	0.795		-0.679	1.366	-0.536						0.203		3.031	-1.567					NaN		NaN	NaN		NaN	NaN	NaN						NaN		NaN	NaN				
4914																							developmental coordination disorder	153	2.12597E-03				1.00000E00		3.25098E-11	5.28584E-01						7.13092E-04				1.35301E-03		4.02216E-02		3.11455E-03				1.00000E00		1.19000E-10	5.62971E-01						1.15513E-03				2.07141E-03		4.11831E-02		3				1		10	1						2				5		3		0.144				0.010		0.277	0.005						0.624				0.075		0.048		12.221				0.801		24.654	0.377						52.794				6.421		4.055		3.585				-0.317		4.530	-1.391						5.704				2.643		1.998		NaN				NaN		NaN	NaN						NaN				NaN		NaN		
4915																							pancreatic atrophy	381				7.89157E-01	5.58993E-01	4.77013E-01		7.44727E-02					1.08442E-04				8.96158E-12			4.12728E-02					8.40047E-01	5.95489E-01	5.11416E-01		8.70512E-02					2.03962E-04				3.39344E-11			4.21109E-02					4	4	3		2					7				14			5					0.033	0.038	0.042		0.009					0.199				0.390			0.080					1.093	1.292	1.410		0.303					6.766				13.534			2.696					0.127	0.366	0.493		-1.707					2.735				3.709			1.419					NaN	NaN	NaN		NaN					NaN				NaN			NaN		
4916																							endocarditis candida	61					3.92750E-01						7.52358E-02	4.74883E-16							4.27810E-14	5.82171E-13						4.32990E-01						7.97915E-02	2.30311E-15							1.87166E-13	2.37690E-12						1						1	10							10	10						0.010						0.061	0.329							0.208	0.159						2.030						12.990	82.107							51.947	39.753						1.009						3.677	6.105							5.446	5.062						NaN						NaN	NaN							NaN	NaN		
4917																							prostatic obstruction	175		1.00000E00			6.56490E-01			5.49312E-01	3.61561E-01								1.86240E-13		1.41147E-01	2.12402E-01			1.00000E00			6.90713E-01			5.82925E-01	3.81159E-01								7.82919E-13		1.48244E-01	2.21807E-01			1			2			4	1								12		2	2			0.011			0.019			0.018	0.031								0.334		0.042	0.032			0.796			1.408			1.341	2.238								26.119		3.063	2.344			-0.327			0.489			0.415	1.158								4.609		1.604	1.219			NaN			NaN			NaN	NaN								NaN		NaN	NaN		
4918																							birdshot chorioretinopathy	33					3.14032E-27	8.43270E-04										3.46993E-04										2.37971E-26	1.34550E-03										5.97204E-04										17	3										3										0.163	0.042										0.057										129.403	17.769										24.192										5.983	4.022										4.465										NaN	NaN										NaN						
4919																							gingival oedema	345				7.78512E-01	2.36671E-03	1.00000E00	6.23639E-01								4.99315E-30		5.28244E-20								8.30583E-01	3.42667E-03	1.00000E00	6.48762E-01								4.13056E-29		3.08187E-19								2	9	1	1								23		20								0.016	0.087	0.014	0.028								1.173		0.557								0.601	3.262	0.517	1.025								46.475		21.832								-0.730	1.680	-0.949	0.035								5.441		4.366								NaN	NaN	NaN	NaN								NaN		NaN					
4920																							dental fistula	1,016		3.46362E-01		1.07481E-03	1.15261E-03	5.29935E-02	3.68579E-07								1.00000E00	4.55676E-01	5.09857E-107						4.50068E-01		1.67974E-03	1.78876E-03	6.25324E-02	9.56624E-07								1.00000E00	4.68742E-01	1.35715E-105						4		1	19	1	15								1	2	94						0.044		0.008	0.183	0.014	0.415								0.051	0.038	2.618						0.547		0.101	2.321	0.175	5.283								0.641	0.477	36.170						-0.864		-3.288	1.199	-2.507	2.384								-0.641	-1.064	5.041						NaN		NaN	NaN	NaN	NaN								NaN	NaN	NaN					
4921																							anti-cyclic citrullinated peptide antibody	28		3.76145E-37			2.04643E-01											5.74729E-34							3.77079E-36			2.38719E-01											5.32598E-33							20			1											17							0.218			0.010											0.323							346.289			4.511											373.869							6.639			2.133											7.204							NaN			NaN											NaN						
4922																							cardiac death	1,153		3.77742E-01		8.80085E-01	1.87388E-01		5.74131E-01	1.07928E-06	1.00000E00	1.40404E-01	1.00000E00		7.76833E-01			6.41420E-01	6.10029E-03	3.72244E-02		1.40488E-01			4.84913E-01		9.26568E-01	2.20198E-01		6.00451E-01	2.65885E-06	1.00000E00	1.43748E-01	1.00000E00		7.86511E-01			6.53442E-01	7.98747E-03	3.84614E-02		1.47805E-01			5		10	5		4	2	2	1	1		2			3	9	1		2			0.055		0.081	0.048		0.111	0.009	0.061	0.597	0.061		0.057			0.057	0.251	0.015		0.032			0.603		0.901	0.530		1.227	0.100	0.677	6.615	0.677		0.628			0.631	2.791	0.165		0.352			-0.725		-0.149	-0.909		0.295	-3.305	-0.562	2.725	-0.563		-0.669			-0.662	1.474	-2.593		-1.501			NaN		NaN	NaN		NaN	NaN	NaN	NaN	NaN		NaN			NaN	NaN	NaN		NaN		
4923																							plasma cell myeloma recurrent	1,003		2.66534E-03		6.18010E-05	2.20462E-05		5.99121E-01						2.83563E-01				0.00000E00		7.16924E-02	2.70297E-02			3.81888E-03		1.20901E-04	4.61692E-05		6.25032E-01						2.94843E-01				0.00000E00		7.59517E-02	2.91349E-02			20		1	27		2						1				258		1	1			0.218		0.008	0.260		0.055						0.028				7.186		0.021	0.016			2.120		0.078	2.530		0.532						0.273				85.624		0.200	0.153			1.072		-3.674	1.321		-0.908						-1.872				6.112		-2.319	-2.703			NaN		NaN	NaN		NaN						NaN				NaN		NaN	NaN		
4924																							diverticulum intestinal haemorrhagic	1,829		4.14972E-04		7.81363E-03	2.37864E-03	4.25564E-03	1.00000E00	2.06250E-10		1.92040E-03			3.64823E-01			1.22911E-12	1.00000E00	1.63018E-03					7.03543E-04		9.96409E-03	3.44245E-03	5.81127E-03	1.00000E00	7.14006E-10		2.84257E-03			3.77310E-01			4.92628E-12	1.00000E00	2.44884E-03					2		7	28	2	5	3		3			7			34	5	1					0.022		0.057	0.269	0.028	0.138	0.014		1.790			0.199			0.647	0.139	0.015					0.152		0.396	1.893	0.195	0.966	0.094		12.521			1.389			4.582	0.973	0.104					-2.713		-1.329	0.911	-2.356	-0.049	-3.385		3.644			0.472			2.175	-0.040	-3.259					NaN		NaN	NaN	NaN	NaN	NaN		NaN			NaN			NaN	NaN	NaN				
4925																							body temperature	192	2.69449E-01	1.00000E00			1.00000E00			4.92466E-08							2.55370E-01			8.07082E-02		6.11203E-01		3.65867E-01	1.00000E00			1.00000E00			1.39716E-07							2.66678E-01			8.60943E-02		6.22803E-01		1	1			1			17							1			3		1		0.048	0.011			0.010			0.078							0.051			0.045		0.016		3.199	0.725			0.638			5.570							3.407			3.017		1.061		1.673	-0.461			-0.645			2.369							1.763			1.578		0.086		NaN	NaN			NaN			NaN							NaN			NaN		NaN		
4926																							mesenteric artery thrombosis	319				7.75065E-01	1.60560E-05			4.96825E-02								2.27773E-03	2.26230E-01	2.34517E-01	1.00000E00	1.00000E00					8.28725E-01	3.42677E-05			5.87713E-02								3.31049E-03	2.34339E-01	2.45460E-01	1.00000E00	1.00000E00					2	12			1								6	2	3	1	1					0.016	0.115			0.005								0.114	0.056	0.045	0.021	0.016					0.650	4.761			0.180								4.637	2.238	1.805	0.833	0.638					-0.617	2.208			-2.451								2.192	1.157	0.846	-0.263	-0.647					NaN	NaN			NaN								NaN	NaN	NaN	NaN	NaN		
4927																							nasal septum disorder	247		1.00000E00		1.00000E00	3.93432E-11	4.02402E-01		4.54599E-01	1.32566E-01				1.49218E-01										1.00000E00		1.00000E00	1.43264E-10	4.36018E-01		4.89334E-01	1.44179E-01				1.57309E-01										1		2	17	2		2	2				2										0.011		0.016	0.163	0.028		0.009	0.061				0.057										0.563		0.841	9.002	1.451		0.468	3.180				2.951										-0.824		-0.248	3.079	0.533		-1.082	1.661				1.553										NaN		NaN	NaN	NaN		NaN	NaN				NaN									
4928																							sleep disorder due to a general medical condition	2,022		6.85017E-13	4.51302E-01		4.70834E-04		1.41095E-01	9.66047E-13					5.20792E-02		1.00000E00	3.79885E-01	1.05404E-13						2.78626E-12	4.78982E-01		7.90610E-04		1.58865E-01	3.89265E-12					5.57377E-02		1.00000E00	3.92466E-01	4.50267E-13						49	1		4		2	2					1		3	11	31						0.535	0.264		0.038		0.055	0.009					0.028		0.153	0.209	0.863						3.440	1.667		0.241		0.349	0.057					0.179		0.967	1.323	5.524						1.757	0.737		-2.042		-1.516	-4.115					-2.480		-0.049	0.402	2.447						NaN	NaN		NaN		NaN	NaN					NaN		NaN	NaN	NaN					
4929																							intervertebral disc injury	412		1.00000E00		1.99056E-01	5.83031E-01		1.00000E00	2.71665E-39				6.25712E-01							1.00000E00	7.28699E-01			1.00000E00		2.54880E-01	6.18574E-01		1.00000E00	2.86211E-38				6.39059E-01							1.00000E00	7.39454E-01			2		1	4		1	63				1							1	1			0.022		0.008	0.038		0.028	0.288				0.033							0.021	0.016			0.676		0.251	1.194		0.858	10.351				1.019							0.645	0.493			-0.562		-1.986	0.254		-0.221	3.157				0.027							-0.632	-1.016			NaN		NaN	NaN		NaN	NaN				NaN							NaN	NaN		
4930																							procedural hypotension	928		6.96067E-01			6.37251E-02			2.54488E-01	7.37785E-01	1.14995E-01	1.00000E00				1.53303E-02	1.97686E-01	7.49714E-01	1.04151E-01					7.84015E-01			8.00341E-02			2.83392E-01	7.53765E-01	1.17895E-01	1.00000E00				1.79640E-02	2.07233E-01	7.57812E-01	1.10730E-01					5			13			11	1	1	1				5	1	3	1					0.055			0.125			0.050	0.031	0.597	0.061				0.255	0.019	0.084	0.015					0.748			1.725			0.686	0.419	8.194	0.838				3.513	0.260	1.147	0.204					-0.416			0.778			-0.537	-1.253	3.033	-0.255				1.807	-1.938	0.197	-2.285					NaN			NaN			NaN	NaN	NaN	NaN				NaN	NaN	NaN	NaN				
4931																							nodal arrhythmia	812	3.82697E-01	9.67359E-03			1.00000E00		1.00000E00	1.97020E-04									2.63458E-05	1.00000E00		2.00744E-01		4.83148E-01	1.20216E-02			1.00000E00		1.00000E00	3.53936E-04									5.46021E-05	1.00000E00		2.09884E-01		2	13			6		2	2									11	4		1		0.096	0.142			0.058		0.055	0.009									0.306	0.060		0.016		1.509	2.254			0.907		0.870	0.142									4.872	0.941		0.250		0.592	1.159			-0.140		-0.200	-2.799									2.269	-0.087		-1.995		NaN	NaN			NaN		NaN	NaN									NaN	NaN		NaN		
4932																							ehlers-danlos syndrome	197		2.30028E-11		7.14911E-01		3.01974E-01		2.71914E-01					4.19713E-01										8.49650E-11		7.78141E-01		3.32903E-01		3.01582E-01					4.32553E-01										15		2		2		1					1										0.164		0.016		0.028		0.005					0.028										11.416		1.056		1.822		0.293					1.844										3.409		0.078		0.859		-1.756					0.880										NaN		NaN		NaN		NaN					NaN									
4933																							cytomegalovirus syndrome	81	1.24053E-01	2.07585E-02			1.55289E-13						9.86497E-02							6.76552E-02				1.96636E-01	2.32922E-02			6.56646E-13						1.04242E-01							7.23666E-02				1	3			13						1							2				0.048	0.033			0.125						0.061							0.030				7.638	5.328			23.284						9.742							4.812				2.918	2.369			4.301						3.268							2.238				NaN	NaN			NaN						NaN							NaN				
4934																							stenotrophomonas sepsis	106				1.00000E00	6.90629E-16											3.54202E-01	2.46684E-04								1.00000E00	3.32154E-15											3.66489E-01	4.35960E-04								1	16											1	4								0.008	0.154											0.019	0.111								0.981	21.652											2.304	13.913								-0.028	4.212											1.196	3.747								NaN	NaN											NaN	NaN					
4935																							cardiac pacemaker malfunction	130		2.39078E-01						6.41671E-08	5.79040E-08								3.06437E-01						3.33390E-01						1.80101E-07	1.63177E-07								3.15515E-01						2						14	7								1						0.022						0.064	0.214								0.028						2.164						6.920	22.166								2.750						1.102						2.651	4.394								1.452						NaN						NaN	NaN								NaN					
4936																							eosinophilic granulomatosis with polyangiitis	432		2.90843E-04		4.56169E-06	6.59272E-21	4.46339E-03		3.41208E-08			7.38481E-01	8.09122E-01			5.42888E-01	2.97463E-02		1.10411E-03	1.80177E-01	9.59598E-02			5.07088E-04		1.04550E-05	3.99417E-20	6.05796E-03		9.83258E-08			7.48003E-01	8.19891E-01			5.55692E-01	3.17098E-02		1.72097E-03	1.88540E-01	1.01512E-01			2		2	64	2		6			1	3			1	2		1	3	4			0.022		0.016	0.615	0.028		0.027			0.061	0.099			0.051	0.038		0.015	0.062	0.064			0.148		0.110	4.314	0.190		0.184			0.417	0.673			0.348	0.259		0.102	0.425	0.434			-2.745		-3.169	2.070	-2.388		-2.418			-1.262	-0.571			-1.522	-1.945		-3.292	-1.230	-1.199			NaN		NaN	NaN	NaN		NaN			NaN	NaN			NaN	NaN		NaN	NaN	NaN		
4937																							haemorrhagic cyst	321		2.99652E-01			1.70740E-05			3.88180E-01	5.60933E-01				1.26171E-02			1.47526E-01							4.01685E-01			3.63171E-05			4.21703E-01	5.80391E-01				1.51820E-02			1.55440E-01							4			12			3	1				4			3							0.044			0.115			0.014	0.031				0.114			0.057							1.748			4.730			0.541	1.217				4.561			2.282							0.798			2.199			-0.875	0.283				2.175			1.183							NaN			NaN			NaN	NaN				NaN			NaN						
4938																							swollen joint count increased	36		5.92556E-06			4.77745E-10											4.59011E-29							1.33735E-05			1.61371E-09											3.68299E-28							5			8											16							0.055			0.077											0.304							22.341			34.797											193.532							4.276			4.770											6.754							NaN			NaN											NaN						
4939																							symptom masked	278	3.65288E-01	7.28324E-01		5.31728E-01	2.91630E-11		5.44987E-01	1.00086E-01									5.42737E-01	1.00000E00		1.00000E00		4.64781E-01	8.12385E-01		6.02189E-01	1.07050E-10		5.71736E-01	1.15862E-01									5.52560E-01	1.00000E00		1.00000E00		1	2		1	18		1	1									1	1		1		0.048	0.022		0.008	0.173		0.028	0.005									0.028	0.015		0.016		2.206	1.004		0.372	8.432		1.273	0.207									1.281	0.686		0.732		1.139	0.005		-1.419	2.991		0.347	-2.253									0.356	-0.541		-0.448		NaN	NaN		NaN	NaN		NaN	NaN									NaN	NaN		NaN		
4940																							postoperative hernia	130		2.39078E-01		1.00000E00	2.85914E-01		3.08035E-01	2.85592E-06															3.33390E-01		1.00000E00	3.24439E-01		3.34038E-01	6.69324E-06															2		1	2		1	12															0.022		0.008	0.019		0.028	0.055															2.164		0.798	1.903		2.733	5.831															1.102		-0.322	0.918		1.443	2.429															NaN		NaN	NaN		NaN	NaN														
4941																							catheter site related reaction	546		6.83253E-03		5.04945E-01	4.86927E-02	3.83865E-01	1.00000E00	9.54459E-02									6.69018E-01						8.83715E-03		5.77669E-01	6.20288E-02	4.17717E-01	1.00000E00	1.10810E-01									6.78218E-01						10		3	9	1	1	4									2						0.109		0.024	0.087	0.014	0.028	0.018									0.056						2.584		0.569	2.041	0.326	0.647	0.423									1.304						1.353		-0.807	1.017	-1.611	-0.627	-1.226									0.382						NaN		NaN	NaN	NaN	NaN	NaN									NaN					
4942																							neonatal respiratory distress	202												1.51721E-13							7.94798E-14	5.56967E-20													6.41830E-13							3.42264E-13	3.24753E-19													12							14	20													0.394							0.291	0.319													26.447							19.729	22.279													4.640							4.204	4.334													NaN							NaN	NaN		
4943																							heart valve insufficiency	213		1.00000E00		4.89195E-03	1.00000E00	1.18289E-01	2.31609E-02	2.20596E-07															1.00000E00		6.55759E-03	1.00000E00	1.36059E-01	2.55739E-02	5.85711E-07															1		7	1	3	3	17															0.011		0.057	0.010	0.042	0.083	0.078															0.653		3.500	0.574	2.538	5.036	4.973															-0.610		1.773	-0.795	1.332	2.316	2.219															NaN		NaN	NaN	NaN	NaN	NaN														
4944																							acute lung injury	616		6.41589E-04		1.42346E-01	2.16794E-04			5.04833E-04		7.76474E-02					2.44113E-01		6.93364E-01						1.04926E-03		1.87456E-01	3.86688E-04			8.42543E-04		7.98455E-02					2.55133E-01		7.02509E-01						13		2	15			1		1					2		2						0.142		0.016	0.144			0.005		0.597					0.102		0.056						2.986		0.335	3.040			0.093		12.392					2.119		1.156						1.558		-1.566	1.580			-3.400		3.629					1.081		0.208						NaN		NaN	NaN			NaN		NaN					NaN		NaN					
4945																							ovarian operation	102		3.74457E-02		6.26767E-01		4.35841E-01		1.10992E-05															6.77311E-02		6.91574E-01		4.69997E-01		2.42218E-05															3		1		1		10															0.033		0.008		0.014		0.046															4.197		1.020		1.759		6.232															2.037		0.028		0.809		2.516															NaN		NaN		NaN		NaN														
4946																							loose body in joint	261		2.01332E-51	7.45446E-02			1.00000E00		3.38032E-01								3.79894E-54							2.66597E-50	8.84315E-02			1.00000E00		3.70812E-01								5.26496E-53							48	1			1		2								43							0.524	0.264			0.014		0.009								0.818							31.215	12.956			0.683		0.443								47.717							4.681	3.690			-0.547		-1.162								5.323							NaN	NaN			NaN		NaN								NaN						
4947																							acute lymphocytic leukaemia recurrent	983				1.54639E-03	6.38129E-52		5.37622E-01	1.20312E-05					1.00000E00		1.00000E00	6.11029E-01	1.00000E00			2.54743E-01					2.33598E-03	8.52722E-51		5.64584E-01	2.61235E-05					1.00000E00		1.00000E00	6.23108E-01	1.00000E00			2.65186E-01					1	80		1	2					2		1	5	2			2					0.008	0.769		0.028	0.009					0.057		0.051	0.095	0.056			0.032					0.105	10.790		0.359	0.117					0.737		0.663	1.237	0.723			0.413					-3.241	3.321		-1.475	-3.075					-0.439		-0.593	0.305	-0.466			-1.270					NaN	NaN		NaN	NaN					NaN		NaN	NaN	NaN			NaN		
4948																							corneal perforation	435		1.39284E-01	7.63283E-03	1.39932E-01	1.75781E-01	7.39731E-01	1.00000E00	3.98871E-02					1.00000E00			6.94671E-14							2.14264E-01	9.76112E-03	1.84702E-01	2.07467E-01	7.68943E-01	1.00000E00	4.08651E-02					1.00000E00			3.00109E-13							6	2	1	6	1	1	2					1			19							0.066	0.528	0.008	0.058	0.014	0.028	0.009					0.028			0.361							1.937	15.559	0.237	1.703	0.409	0.812	0.265					0.833			11.049							0.944	3.953	-2.064	0.760	-1.284	-0.299	-1.898					-0.263			3.407							NaN	NaN	NaN	NaN	NaN	NaN	NaN					NaN			NaN						
4949																							catheter site swelling	659		4.84452E-01		2.55838E-02	2.57389E-02		1.00000E00	6.88065E-02	6.87731E-01			1.00000E00				1.00000E00			5.28775E-01	3.91262E-01			5.89256E-01		2.78308E-02	2.79676E-02		1.00000E00	8.06630E-02	7.05954E-01			1.00000E00				1.00000E00			5.40875E-01	4.03155E-01			6		1	11		1	5	2			1				2			1	1			0.066		0.008	0.106		0.028	0.023	0.061			0.033				0.038			0.021	0.016			1.273		0.157	2.067		0.536	0.438	1.186			0.636				0.736			0.403	0.308			0.345		-2.664	1.035		-0.898	-1.176	0.245			-0.651				-0.440			-1.309	-1.694			NaN		NaN	NaN		NaN	NaN	NaN			NaN				NaN			NaN	NaN		
4950																							cardiorenal syndrome	302		4.14996E-07			1.68193E-06								1.64455E-03										1.07122E-06			4.04986E-06								2.46856E-03										13			13								5										0.142			0.125								0.142										6.231			5.478								6.086										2.586			2.402								2.585										NaN			NaN								NaN									
4951																							retinoblastoma	111	6.85819E-08							7.27889E-01										2.14075E-44	7.87647E-02	1.22799E-01		1.91863E-07							7.56952E-01										2.48564E-43	8.32961E-02	1.29456E-01		6							1										32	2	2		0.287							0.005										0.479	0.042	0.032		31.336							0.470										66.840	4.379	3.351		4.900							-1.076										5.635	2.112	1.728		NaN							NaN										NaN	NaN	NaN		
4952																							complications of transplanted kidney	2,000	3.93744E-01	1.52159E-04		1.54477E-02	0.00000E00	6.96296E-02									3.85158E-01		3.93385E-01	4.46594E-03				4.90467E-01	2.78701E-04		1.80814E-02	0.00000E00	8.16056E-02									3.98300E-01		4.03299E-01	6.06092E-03				1	2		9	427	5									1		3	2				0.048	0.022		0.073	4.105	0.070									0.051		0.084	0.030				0.306	0.139		0.466	33.061	0.445									0.325		0.533	0.190				-1.708	-2.842		-1.095	4.712	-1.163									-1.618		-0.906	-2.388				NaN	NaN		NaN	NaN	NaN									NaN		NaN	NaN				
