		Cohort 1	Cohort 2	Cohort 3	Cohort 4	Cohort 5	Cohort 6	Cohort 7	Cohort 8	Cohort 9	Cohort 10	Cohort 11	Cohort 12	Cohort 13	Cohort 14	Cohort 15	Cohort 16	Cohort 17	Cohort 18	Cohort 19	Cohort 20	Cohort 21	Cohort 22	Cohort 23	Cohort 24	Cohort 25	Cohort 26	Cohort 27			Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	
1804	10	blood and lymphatic system disorders						gastrointestinal disorders	general disorders and administration site conditions		immune system disorders	infections and infestations		investigations	metabolism and nutrition disorders			nervous system disorders		psychiatric disorders				skin and subcutaneous tissue disorders					trimetrexate	55	1.52939E-05	9.12431E-02	6.87142E-02	5.50845E-01	1.47051E-12	1.00000E00	5.32577E-04	1.00000E00	7.07084E-01	3.65696E-01	2.37175E-04	3.57178E-01	2.70801E-05	2.13832E-07	8.15876E-07	1.10868E-02	1.20194E-01	2.48680E-05	1.30099E-01	2.85098E-01	1.00000E00	1.19814E-07	1.34413E-01		1.21343E-01	1.32951E-01		2.43977E-05	1.21725E-01	1.06889E-01	6.42782E-01	4.51730E-12	1.00000E00	9.33771E-04	1.00000E00	7.45197E-01	4.28580E-01	3.83881E-04	4.44009E-01	4.71526E-05	3.75761E-07	1.85686E-06	1.73309E-02	1.63432E-01	4.31987E-05	1.71295E-01	3.38663E-01	1.00000E00	2.37435E-07	1.78561E-01		1.84408E-01	1.70706E-01		13	13	2	1	17	2	22	22	2	7	17	17	20	19	23	8	19	8	12	6	2	26	13		4	16		
1805																													nitrous oxide, combinations	497	2.84735E-04	1.09498E-36	2.83861E-06	1.31944E-01	4.35498E-02	6.73854E-01	4.72991E-07	2.83061E-05	2.49522E-05	2.85809E-01	5.43007E-08	1.60516E-11	1.39773E-11	5.91043E-08	4.13110E-02	4.50754E-03	1.11199E-09	2.04826E-22	2.28287E-01	4.39373E-04	9.12985E-01	4.64759E-11	7.46703E-09	1.00000E00	6.21842E-01	3.85247E-06	7.15871E-06	4.26880E-04	4.12222E-36	8.02890E-06	1.92142E-01	6.62479E-02	7.51412E-01	9.98027E-07	6.65635E-05	4.20786E-05	3.43204E-01	1.05593E-07	4.46152E-11	3.07358E-11	1.05745E-07	6.27759E-02	7.39247E-03	2.65514E-09	6.10019E-22	2.85648E-01	7.23454E-04	9.52292E-01	1.02484E-10	1.80378E-08	1.00000E00	7.15213E-01	7.35515E-06	1.21521E-05	50	192	16	3	25	21	56	151	36	40	25	196	126	84	56	14	187	55	63	57	22	141	35	7	19	146	2	
1806																													sultiame	296	4.75072E-02	6.86042E-01	5.07835E-14	1.44829E-03	2.56632E-01	6.82455E-01	4.65608E-01	1.26750E-10	1.04245E-01	9.21281E-01	2.51604E-01	1.35783E-02	2.33922E-02	5.48278E-20	2.47365E-01	2.03825E-01	2.99145E-51	2.19323E-07	5.88498E-20	8.20688E-01	4.75564E-05	6.85425E-06	5.22956E-01	1.00000E00	6.51219E-04	8.36210E-07	3.44089E-01	6.12989E-02	7.44135E-01	2.23407E-13	3.13797E-03	3.25293E-01	7.59356E-01	5.34704E-01	3.93727E-10	1.30236E-01	9.54635E-01	2.99256E-01	2.22409E-02	3.29910E-02	1.29669E-19	3.14579E-01	2.55588E-01	1.31513E-50	4.17126E-07	1.65839E-19	8.56460E-01	1.07954E-04	1.24295E-05	5.91985E-01	1.00000E00	1.48706E-03	1.63722E-06	3.93800E-01	26	42	21	12	6	12	53	172	15	29	43	95	55	82	50	11	198	23	107	22	1	80	42	4	1	29	7	
1807																													benperidol	228	2.94030E-03	1.78612E-25		1.00000E00	1.00000E00	8.50297E-02	1.13681E-01	4.70100E-15	3.54513E-01	6.64828E-05	1.16301E-05	4.59260E-17	4.02030E-09	1.95223E-04	6.46620E-05	1.00000E00	9.46454E-24		3.55754E-26	7.00406E-06	5.10554E-02	5.54524E-08	3.52363E-12	5.34190E-07	7.14219E-01	1.91018E-01		4.17832E-03	5.87533E-25		1.00000E00	1.00000E00	1.25539E-01	1.51227E-01	1.71889E-14	4.04084E-01	1.22684E-04	2.05281E-05	1.53237E-16	8.21975E-09	3.03919E-04	1.31258E-04	1.00000E00	3.10732E-23		1.10173E-25	1.28753E-05	7.89226E-02	1.10978E-07	9.72900E-12	1.46872E-06	7.98381E-01	2.37708E-01		25	101		3	7	17	55	149	10	6	52	118	66	39	56	12	129		100	36	4	71	4	16	6	55		
1808																													sodium chlorite	28	1.00667E-03	1.79030E-03			2.37830E-01	1.00000E00	1.43655E-05	4.46428E-05		1.45602E-02	3.83384E-01	6.70330E-01	1.24005E-09	3.29474E-07	1.43204E-02	1.83021E-02	1.51118E-03		1.10724E-05	5.58678E-04	1.00000E00	1.79085E-07	1.25653E-04	6.65749E-02		1.22377E-04	1.00000E00	1.47628E-03	2.92071E-03			3.04038E-01	1.00000E00	2.80233E-05	1.03565E-04		2.16239E-02	4.37002E-01	7.47169E-01	2.57537E-09	5.76238E-07	2.32775E-02	2.77032E-02	2.64908E-03		2.11015E-05	9.13205E-04	1.00000E00	3.53046E-07	2.40307E-04	1.00760E-01		2.13707E-04	1.00000E00	7	11			2	1	16	22		7	5	8	18	13	9	5	15		14	8	1	17	13	2		15	1	
1809	15	blood and lymphatic system disorders	cardiac disorders					gastrointestinal disorders	general disorders and administration site conditions			infections and infestations	injury, poisoning and procedural complications		metabolism and nutrition disorders	musculoskeletal and connective tissue disorders		nervous system disorders		psychiatric disorders	renal and urinary disorders	reproductive system and breast disorders	respiratory, thoracic and mediastinal disorders	skin and subcutaneous tissue disorders			vascular disorders		apomorphine	4,312	3.28351E-08	3.51881E-12		1.79066E-10	9.63356E-38	1.65851E-08	5.81771E-06	5.80745E-21	5.97339E-20	3.23343E-48	5.26358E-19	5.41505E-01	2.21222E-06	9.11150E-28	3.19693E-01	1.45090E-54	7.19605E-216	3.94514E-35	8.26723E-176	4.21393E-15	2.61697E-28	2.34898E-01	2.84762E-07	2.78724E-04	1.05809E-07	6.10683E-13	2.49128E-08	5.83039E-08	8.68356E-12		6.77193E-10	5.38959E-37	4.65768E-08	1.16469E-05	2.49109E-20	1.56236E-19	1.55754E-47	1.34659E-18	6.26134E-01	4.07210E-06	2.40885E-27	3.91552E-01	7.80388E-54	6.68080E-215	1.43381E-34	6.40064E-175	1.02574E-14	1.40327E-27	2.83636E-01	6.43240E-07	6.05068E-04	3.45930E-07	1.46012E-12	4.72106E-08	174	828		19	21	132	974	2,009	50	163	351	1,087	495	206	648	47	2,042	4	1,369	183	61	744	802	96	89	1,086	88	
1810	18	blood and lymphatic system disorders	cardiac disorders	congenital, familial and genetic disorders	ear and labyrinth disorders		eye disorders	gastrointestinal disorders	general disorders and administration site conditions	hepatobiliary disorders	immune system disorders	infections and infestations	injury, poisoning and procedural complications		metabolism and nutrition disorders	musculoskeletal and connective tissue disorders		nervous system disorders	pregnancy, puerperium and perinatal conditions	psychiatric disorders				skin and subcutaneous tissue disorders			vascular disorders		nalidixic acid	83	1.00000E00	6.54038E-02	2.73872E-02	1.19047E-01	2.02854E-01	2.95842E-01	2.63171E-02	2.22621E-03	5.31912E-01	3.42277E-08	2.87272E-10	9.83343E-04	1.54836E-01	5.67564E-01	2.12557E-01	6.30971E-01	7.71326E-02	1.08042E-01	1.18360E-02	6.59480E-05	2.73858E-01	2.52987E-02	5.45783E-01	1.31082E-01	7.64142E-01	2.20825E-01	1.00000E00	1.00000E00	8.93833E-02	4.62548E-02	1.75719E-01	2.64605E-01	3.76639E-01	3.92567E-02	4.40267E-03	5.81401E-01	7.57532E-08	6.03474E-10	1.83210E-03	1.92939E-01	6.06480E-01	2.75118E-01	6.88920E-01	1.08282E-01	1.35111E-01	1.80638E-02	1.15557E-04	3.49704E-01	3.54136E-02	6.15034E-01	1.83973E-01	8.39640E-01	2.70093E-01	1.00000E00	4	19	3	3	5	6	25	47	1	26	33	35	16	9	16	3	28	4	21	17	1	22	15	3	3	22	2	
1811																													diamorphine	8,448	1.19862E-74	5.84156E-21	6.64718E-01	1.54531E-24	1.69791E-30	1.40391E-37	0.00000E00	1.36574E-35	5.07364E-17	4.63500E-195	4.00427E-177	0.00000E00	3.67247E-163	8.01395E-69	8.22770E-215	9.89924E-103	3.74476E-104	1.95905E-72	0.00000E00	2.43189E-80	2.73318E-103	7.95840E-25	6.94609E-265	2.92477E-67	6.26122E-20	2.31239E-220	1.47883E-104	4.53843E-74	1.77122E-20	7.44459E-01	9.71560E-24	8.32253E-30	8.38997E-37	0.00000E00	7.62108E-35	1.24656E-16	4.71171E-194	2.57986E-176	0.00000E00	2.41745E-162	3.05004E-68	8.90142E-214	7.51257E-102	2.29693E-103	1.01487E-71	0.00000E00	1.16071E-79	3.46854E-102	2.33139E-24	9.03897E-264	2.81291E-66	3.30205E-19	2.06969E-219	9.54072E-104	158	1,610	69	28	113	180	444	2,786	155	145	303	4,335	412	356	348	96	1,307	472	5,269	209	47	1,763	329	365	151	681	16	
1812	18	blood and lymphatic system disorders	cardiac disorders					gastrointestinal disorders	general disorders and administration site conditions	hepatobiliary disorders	immune system disorders	infections and infestations	injury, poisoning and procedural complications	investigations	metabolism and nutrition disorders	musculoskeletal and connective tissue disorders		nervous system disorders		psychiatric disorders	renal and urinary disorders	reproductive system and breast disorders	respiratory, thoracic and mediastinal disorders	skin and subcutaneous tissue disorders			vascular disorders		ceftibuten	472	8.29950E-05	2.49586E-01	7.89813E-01	2.40206E-01	2.47367E-01	7.46232E-01	5.74408E-07	6.72172E-01	7.55588E-06	2.86096E-20	1.80197E-05	3.16510E-01	9.47031E-01	4.20446E-04	7.20036E-03	2.06618E-02	2.59667E-02	1.52002E-01	1.10704E-02	5.30313E-01	4.85475E-03	1.93378E-01	1.31384E-18	2.55122E-01	1.28941E-01	7.76125E-01	1.19241E-02	1.27471E-04	3.04357E-01	8.55534E-01	3.24609E-01	3.15033E-01	8.09719E-01	1.20701E-06	7.63092E-01	1.31056E-05	8.97246E-20	3.14344E-05	3.98959E-01	9.75045E-01	6.38103E-04	1.22230E-02	3.09280E-02	3.94247E-02	1.86082E-01	1.70001E-02	5.84765E-01	8.78338E-03	2.36515E-01	4.24656E-18	3.29059E-01	1.94509E-01	8.23107E-01	1.65501E-02	50	81	4	10	20	24	139	191	36	114	91	111	66	67	48	15	98	15	50	37	9	89	151	10	10	100	7	
1813																													sarilumab	2,821	1.85171E-03	6.08022E-23		1.79744E-01	5.19091E-19	6.82745E-04	4.60903E-08	1.54282E-92	1.01704E-02	1.34494E-63	8.80756E-14	7.35947E-13	7.87001E-14	3.32794E-40	2.86932E-37	8.10910E-12	3.81807E-49	4.49340E-05	1.71585E-48	1.91128E-08	1.96415E-26	1.49038E-01	6.73901E-74	7.57428E-01	3.53067E-01	1.78733E-62	2.20523E-30	2.67079E-03	1.89685E-22		2.54044E-01	1.93473E-18	1.37497E-03	1.01759E-07	1.40532E-91	1.43040E-02	7.49503E-63	2.00251E-13	2.17587E-12	1.81634E-13	1.00449E-39	1.29618E-36	2.12912E-11	1.65252E-48	7.67939E-05	6.75657E-48	3.94548E-08	9.98944E-26	1.85960E-01	4.09957E-73	8.18686E-01	4.58229E-01	7.90648E-62	6.92182E-30	129	254		32	22	98	445	1,653	70	568	486	893	262	82	665	81	391	32	167	128	27	439	827	40	106	255	10	
1814	21	blood and lymphatic system disorders	cardiac disorders		ear and labyrinth disorders	endocrine disorders	eye disorders	gastrointestinal disorders	general disorders and administration site conditions	hepatobiliary disorders	immune system disorders	infections and infestations	injury, poisoning and procedural complications	investigations	metabolism and nutrition disorders	musculoskeletal and connective tissue disorders		nervous system disorders		psychiatric disorders	renal and urinary disorders		respiratory, thoracic and mediastinal disorders	skin and subcutaneous tissue disorders		surgical and medical procedures	vascular disorders		eslicarbazepine	1,812	1.11135E-01	7.93874E-01	4.39594E-03	1.00674E-02	1.03825E-02	1.80226E-02	3.75631E-23	9.44377E-03	4.02321E-04	1.33534E-02	1.81254E-22	4.78597E-05	5.26615E-05	3.42762E-18	1.29720E-13	4.17406E-20	2.01618E-203	2.83787E-03	1.38097E-32	2.26506E-10	1.15172E-17	1.00319E-19	1.21030E-01	2.76845E-05	3.23001E-14	2.44511E-21	1.53853E-12	1.36683E-01	8.42359E-01	8.56112E-03	1.90944E-02	1.73535E-02	3.01106E-02	1.19551E-22	1.71037E-02	6.27729E-04	1.99320E-02	4.92424E-22	9.88498E-05	8.99882E-05	7.84934E-18	3.77161E-13	1.39639E-19	1.81693E-202	4.23405E-03	4.62345E-32	5.00472E-10	4.69317E-17	2.67754E-19	1.62952E-01	6.55844E-05	1.47262E-13	7.00232E-21	3.33635E-12	91	272	26	40	41	109	201	662	35	143	100	541	194	283	158	25	1,069	59	460	65	17	166	260	8	13	220	16	
1815																													cicletanine	242	4.31588E-10	1.08259E-04	4.42847E-01	2.56189E-02	1.63852E-03	3.40377E-02	7.59689E-02	2.12108E-01	2.65525E-05	2.76580E-01	3.28327E-01	7.12890E-01	7.60479E-04	8.42358E-18	1.82281E-03	4.82471E-01	3.74434E-01		6.33067E-03	5.63119E-03	1.11688E-02	7.95384E-01	2.15952E-01	2.80589E-01	2.00910E-02	4.66010E-02		8.23009E-10	1.95150E-04	5.35748E-01	4.46541E-02	2.98932E-03	5.46468E-02	1.04857E-01	2.90920E-01	4.46695E-05	3.33480E-01	3.78293E-01	7.84614E-01	1.20625E-03	1.91128E-17	3.30074E-03	5.45265E-01	4.54259E-01		9.95298E-03	8.44822E-03	1.92652E-02	8.31301E-01	2.76807E-01	3.57437E-01	3.67781E-02	6.45892E-02		42	60	3	8	18	19	59	86	22	28	35	59	53	69	53	16	67		21	29	3	38	45	1	2	63		
1816																													azatadine	43	1.00374E-07	3.65370E-04	2.15801E-05	3.83507E-04	2.83886E-03	5.40453E-02	5.66118E-01	2.15908E-01	1.00000E00	3.75891E-09	1.70132E-02	8.61712E-01	3.07787E-05	5.58892E-02	2.74041E-01	3.49061E-13	7.25275E-01		2.76926E-01	1.00480E-02		2.82551E-04	9.03550E-02		1.00000E00	1.00000E00		1.75852E-07	6.36241E-04	5.58574E-05	8.91730E-04	5.05918E-03	8.27194E-02	6.31113E-01	2.95739E-01	1.00000E00	8.76682E-09	2.37373E-02	9.14561E-01	5.34698E-05	7.04204E-02	3.41665E-01	9.63048E-13	7.91186E-01		3.37004E-01	1.47414E-02		4.68140E-04	1.24911E-01		1.00000E00	1.00000E00		14	16	5	5	6	5	10	21	1	19	11	10	17	8	9	19	12		9	8		17	11		1	9		
1817																													ajmaline	314	7.22865E-02	6.70541E-21	5.27842E-01	1.00000E00	8.73988E-01	3.53982E-01	1.64551E-12	1.78013E-05	4.29507E-01	2.50834E-01	1.03697E-04	2.19614E-01	2.34082E-09	3.93524E-02	2.89919E-03	4.80616E-02	1.11614E-02	1.73388E-01	2.31041E-01	4.31415E-06	6.79863E-01	2.90836E-11	2.77970E-01	1.55200E-01	6.42806E-01	3.24436E-10	7.57031E-01	9.09879E-02	2.03111E-20	6.17110E-01	1.00000E00	9.23763E-01	4.39685E-01	4.19846E-12	4.27037E-05	4.80361E-01	3.06829E-01	1.72809E-04	2.89947E-01	4.83163E-09	5.04426E-02	5.15604E-03	6.82721E-02	1.77439E-02	2.10490E-01	2.88972E-01	8.03675E-06	7.52423E-01	6.46492E-11	3.47085E-01	2.12630E-01	7.32981E-01	7.15532E-10	7.98516E-01	11	116	1	4	9	11	116	162	13	36	63	90	84	40	65	26	99	3	38	46	15	100	42	8	12	113	12	
1818																													radium (223ra) dichloride	3,435	7.28953E-124	3.45435E-24		1.67813E-08	1.14683E-18	1.71682E-16	6.95697E-03	9.58249E-01	2.07543E-04	3.34175E-69	2.38653E-18	2.62715E-69	4.68785E-86	1.39640E-01	1.36399E-48	0.00000E00	3.06752E-34	1.65306E-28	1.42567E-73	6.23331E-04	3.15621E-194	2.85133E-19	5.16614E-85	2.39895E-05	1.60382E-01	5.16649E-11	6.41534E-38	3.65616E-123	1.10503E-23		5.66029E-08	4.23917E-18	6.65239E-16	1.10824E-02	1.00000E00	3.30085E-04	1.95079E-68	6.00254E-18	1.65235E-68	2.19056E-85	1.68215E-01	7.12044E-48	0.00000E00	1.14260E-33	5.45392E-28	6.80341E-73	1.01718E-03	6.72903E-193	7.54383E-19	3.45140E-84	5.72239E-05	2.33203E-01	1.17056E-10	2.22341E-37	602	323		15	34	72	617	1,356	156	74	266	459	918	341	823	1,081	568	3	172	194	620	383	173	24	103	557	11	
1819																													isoconazole	127	2.69265E-08	1.37668E-01	2.60310E-01	7.06737E-01	7.55170E-02	6.75212E-01	8.24067E-01	1.40873E-02	8.03014E-01	3.57028E-03	2.02763E-11	6.65951E-02	1.39848E-02	1.95146E-02	2.23401E-02	5.72561E-03	5.40121E-01	2.06184E-01	2.13277E-04	1.16079E-01	1.30953E-01	2.28131E-02	1.23321E-04	7.18128E-01	1.37664E-01	9.92777E-02	6.33186E-01	4.79893E-08	1.77396E-01	3.39455E-01	7.82269E-01	1.10025E-01	7.52512E-01	8.62836E-01	2.47748E-02	8.35589E-01	5.66175E-03	4.37024E-11	9.86368E-02	2.02225E-02	2.58767E-02	3.52949E-02	9.28568E-03	6.19095E-01	2.46320E-01	3.76975E-04	1.48584E-01	1.84359E-01	3.20377E-02	2.35997E-04	7.85483E-01	2.04534E-01	1.31202E-01	6.80682E-01	26	13	2	2	8	7	26	64	3	23	45	42	28	20	28	15	35	5	35	14	9	31	37	2	1	34	5	
1820	18		cardiac disorders		ear and labyrinth disorders		eye disorders	gastrointestinal disorders	general disorders and administration site conditions		immune system disorders	infections and infestations	injury, poisoning and procedural complications	investigations		musculoskeletal and connective tissue disorders		nervous system disorders		psychiatric disorders	renal and urinary disorders	reproductive system and breast disorders	respiratory, thoracic and mediastinal disorders	skin and subcutaneous tissue disorders		surgical and medical procedures	vascular disorders		gadobutrol	3,601	3.20429E-48	6.69361E-38	3.30750E-11	5.08935E-03	5.43226E-26	5.64805E-18	3.52192E-193	3.97289E-49	9.84242E-32	0.00000E00	1.46734E-110	1.23515E-69	4.02751E-27	1.19409E-34	2.81850E-19	5.55947E-70	1.00000E00	3.92009E-19	2.22122E-10	5.63863E-17	4.10641E-28	6.46448E-86	0.00000E00	2.76373E-05	1.08920E-25	1.05602E-03	6.79434E-33	1.01282E-47	2.56137E-37	1.28941E-10	1.02032E-02	2.43231E-25	2.29504E-17	2.91012E-192	2.56869E-48	3.07823E-31	0.00000E00	7.61230E-110	7.78451E-69	1.18979E-26	3.42276E-34	9.40339E-19	3.44513E-69	1.00000E00	1.07907E-18	5.07195E-10	1.43097E-16	2.18872E-27	3.17671E-85	0.00000E00	6.55367E-05	6.76421E-25	1.71715E-03	2.20698E-32	42	845	1	73	25	294	1,492	1,001	18	1,426	79	490	292	140	342	13	907	14	398	137	43	1,073	1,819	26	28	664	19	
1821																													emtricitabine, tenofovir disoproxil and rilpivirine	2,535	1.76699E-04	1.04155E-32	3.24544E-18	5.05015E-01	9.55778E-01	8.30634E-11	4.37589E-04	2.79681E-34	6.03024E-02	2.43001E-16	1.34560E-06	1.04864E-03	1.03992E-06	2.31725E-04	4.13247E-01	5.25204E-13	6.13296E-10	1.92405E-139	7.89115E-06	1.44999E-05	1.14011E-09	8.91041E-47	8.37937E-06	2.53493E-35	5.86424E-01	7.00685E-54	1.31466E-12	2.66850E-04	3.71300E-32	1.67618E-17	6.01679E-01	9.98834E-01	2.60551E-10	7.72559E-04	1.52495E-33	7.76626E-02	6.99577E-16	2.47467E-06	1.94666E-03	1.94856E-06	3.60177E-04	4.87923E-01	1.43899E-12	1.47585E-09	1.58700E-138	1.51833E-05	2.62906E-05	3.38727E-09	3.28267E-46	1.74284E-05	1.61035E-34	6.84247E-01	2.92269E-53	2.86154E-12	107	189	69	32	83	58	432	708	102	131	236	578	441	288	382	66	506	322	454	239	54	177	318	136	92	235	31	
1822																													pentaerithrityl	541	2.38724E-04	4.28646E-39	1.40469E-01	8.56588E-01	1.56168E-12	5.48643E-02	1.87085E-07	7.25121E-01	1.51531E-01	7.15513E-01	8.44864E-01	5.89941E-18	5.81522E-14	1.69132E-20	9.51288E-01	3.50055E-01	1.24634E-01		2.24252E-01	5.56108E-03	8.61487E-05	5.83674E-06	4.45393E-02	7.50563E-02	3.44103E-01	3.06988E-36	2.15945E-07	3.59392E-04	1.65915E-38	1.99926E-01	9.09806E-01	4.78644E-12	8.38822E-02	4.00860E-07	8.07806E-01	1.85581E-01	7.68428E-01	8.77517E-01	2.02577E-17	1.34519E-13	4.05179E-20	9.83909E-01	4.12092E-01	1.69021E-01		2.81071E-01	8.34734E-03	1.91801E-04	1.06416E-05	6.52822E-02	1.11499E-01	4.48329E-01	1.08453E-35	3.92001E-07	54	208	1	8	54	36	158	218	24	49	65	58	142	122	79	35	152		69	56	7	131	68	3	14	242	1	
1823																													dienogest and estradiol	950	1.69231E-01	5.90578E-03	1.39362E-02	1.00167E-01	3.11143E-26	5.94843E-01	4.63598E-01	1.69347E-06	9.28080E-01	9.55093E-03	1.37230E-02	9.45339E-02	9.88770E-03	1.62208E-03	2.31677E-03	3.95790E-08	3.98138E-03	1.46786E-87	2.86221E-04	5.69808E-01	3.88984E-203	3.24864E-02	6.90591E-04	1.43659E-04	6.56427E-01	3.27673E-09	8.97800E-05	2.00045E-01	9.26475E-03	2.48772E-02	1.51342E-01	1.40720E-25	6.77467E-01	5.33263E-01	4.30950E-06	9.58239E-01	1.45284E-02	1.93276E-02	1.36070E-01	1.44637E-02	2.36833E-03	4.14741E-03	9.05316E-08	6.71871E-03	8.79957E-87	5.02620E-04	6.22442E-01	8.93658E-202	4.48947E-02	1.24066E-03	3.19036E-04	7.45161E-01	7.01015E-09	1.43414E-04	46	115	15	20	105	49	197	304	32	68	143	266	105	60	105	96	201	159	101	72	337	133	112	2	35	273	13	
1824																													pivmecillinam	398	1.35652E-01	9.44515E-01	8.45147E-07	5.29257E-02	7.78961E-01	9.06649E-01	2.27689E-05	4.73135E-01	6.48752E-04	2.74938E-03	6.10359E-10	5.51793E-04	2.88875E-03	3.36507E-04	1.53957E-01	2.67649E-04	1.03571E-04	8.99229E-20	2.13534E-04	1.39183E-35	8.07248E-01	6.37245E-01	1.47895E-01	3.61240E-02	9.68372E-02	1.91122E-03	1.71444E-04	1.63769E-01	9.78838E-01	2.45921E-06	8.58924E-02	8.42517E-01	9.51187E-01	4.39660E-05	5.79857E-01	9.98300E-04	4.40977E-03	1.26966E-09	1.04978E-03	4.41106E-03	5.15200E-04	2.07640E-01	4.93272E-04	1.98920E-04	2.50792E-19	3.77204E-04	4.72187E-35	8.58412E-01	6.89799E-01	1.95258E-01	5.76742E-02	1.51408E-01	3.04328E-03	2.70524E-04	31	61	15	1	14	18	114	150	27	57	94	133	77	59	68	7	135	46	86	110	16	62	73	1	20	108	2	
1825																													oxycodone, combinations	1,226	1.13642E-06	4.50544E-01	8.26468E-03	1.60076E-02	1.04701E-02	2.29030E-02	1.61541E-17	1.30798E-03	6.83715E-09	7.27222E-02	6.87225E-08	1.28697E-02	3.38254E-03	3.10646E-05	3.51019E-01	6.59509E-43	9.47540E-01	1.26917E-08	3.70231E-05	1.02171E-03	4.43857E-01	1.31132E-07	9.90210E-02	1.57826E-01	5.96172E-02	1.98116E-02	3.65893E-06	1.90105E-06	5.14737E-01	1.54858E-02	2.91429E-02	1.74892E-02	3.77831E-02	4.67304E-17	2.65452E-03	1.33683E-08	9.90689E-02	1.33030E-07	2.11480E-02	5.14173E-03	5.03460E-05	4.24865E-01	3.14973E-42	9.87717E-01	2.56035E-08	6.84087E-05	1.64793E-03	5.27835E-01	2.59695E-07	1.35514E-01	2.15738E-01	9.82409E-02	2.86296E-02	6.34051E-06	116	177	2	8	25	42	368	540	82	99	217	276	207	157	189	203	310	3	233	118	48	275	171	12	30	220	16	
1826																													interferon alfa-n1	195	8.11396E-19	8.62837E-05			3.11814E-01	8.66089E-01	4.74879E-02	9.18291E-02	4.78833E-39	6.68634E-16	2.95691E-05	3.85566E-08	2.60233E-47	2.10349E-10	2.22831E-01	1.88489E-15	2.15557E-01		7.77661E-04	1.21729E-09	2.62524E-03	1.08901E-08	3.10238E-16		3.26261E-01	5.09189E-04		1.85894E-18	1.57225E-04			3.87214E-01	9.14555E-01	6.80088E-02	1.38669E-01	1.68405E-38	1.89897E-15	5.10739E-05	9.32850E-08	9.40318E-47	4.08421E-10	2.86305E-01	5.57814E-15	2.77042E-01		1.32949E-03	2.61642E-09	4.95838E-03	2.25538E-08	9.50401E-16		4.29095E-01	8.49571E-04		50	51			9	8	50	89	59	59	45	19	114	48	22	44	57		13	40	1	65	78		9	61		
1827																													sofosbuvir and velpatasvir	7,090	7.99981E-45	6.92153E-79	9.39004E-13	4.96770E-08	7.58381E-54	8.43842E-43	1.26590E-61	1.70960E-08	2.43514E-64	1.84728E-132	3.24045E-17	3.91015E-164	1.79532E-48	3.03586E-38	2.39844E-65	5.82616E-28	4.25791E-65	1.04377E-17	2.46746E-01	1.65820E-29	1.69971E-60	6.50671E-117	1.45022E-50	1.57472E-01	1.95070E-05	9.74426E-142	7.95918E-65	2.47711E-44	3.70332E-78	3.91428E-12	1.62722E-07	5.32847E-53	5.34433E-42	6.04975E-61	4.90243E-08	1.13477E-63	1.50022E-131	7.90373E-17	4.04621E-163	6.57341E-48	9.00721E-38	1.44390E-64	2.25083E-27	2.10701E-64	2.79702E-17	3.05673E-01	5.24769E-29	1.42444E-59	3.60006E-116	7.30723E-50	2.15375E-01	5.31245E-05	6.31116E-141	3.79855E-64	172	558	11	52	44	124	1,984	3,036	534	166	652	885	588	361	559	203	2,430	61	1,075	279	74	522	682	92	181	672	36	
